@relation tk_aggregate

@attribute R1 numeric
@attribute D1 numeric
@attribute R2 numeric
@attribute D2 numeric
@attribute R3 numeric
@attribute D3 numeric
@attribute R4 numeric
@attribute D4 numeric
@attribute R5 numeric
@attribute D5 numeric
@attribute R6 numeric
@attribute D6 numeric
@attribute R7 numeric
@attribute Label {N,Y}

@data
0.4,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,0.5,N
0.3,0.2,0.3,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,0.5,N
0.22,0.2,0.28,0.11,0.31,0.23,8,9,0.5,0.56,0.62,0.67,0.5,N
0.26,0.2,0.33,0.11,0.31,0.23,8,9,0.36,0.56,0.5,0.67,0.75,N
0.24,0.11,0.32,0.16,0.28,0.27,9,9,0.44,0.62,0.56,0.67,0.75,N
0.13,0.1,0.21,0.16,0.24,0.27,11,9,0.65,0.5,0.73,0.56,0.5,N
0.5,0.2,0.44,0.11,0.52,0.27,4,9,0,0.38,0.25,0.44,0.5,N
0.5,0.2,0.5,0.11,0.52,0.23,4,9,0,0.56,0,0.5,0.75,N
0.38,0.2,0.47,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,0.75,N
0.2,0.2,0.29,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,0.5,N
0.27,0.2,0.25,0.11,0.27,0.23,9,9,0.56,0.56,0.5,0.67,0.5,N
0.31,0.2,0.25,0.11,0.21,0.23,11,9,0.55,0.56,0.64,0.67,0.5,N
0.17,0.11,0.2,0.16,0.24,0.27,11,9,0.6,0.62,0.59,0.67,0.5,N
0.13,0.1,0.21,0.16,0.24,0.27,11,9,0.65,0.5,0.73,0.56,0.5,N
0.43,0,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.5,N
0.38,0.18,0.42,0.11,0.45,0.21,5,10,0,0.61,0.2,0.55,0.75,N
0.38,0.18,0.25,0.11,0.39,0.21,6,10,0.1,0.67,0.33,0.8,0.75,N
0.3,0.18,0.18,0.11,0.31,0.21,8,10,0.5,0.67,0.62,0.8,0.5,N
0.18,0.17,0.16,0.1,0.25,0.19,10,11,0.61,0.7,0.55,0.82,0.75,N
0.23,0.17,0.15,0.1,0.23,0.19,11,11,0.65,0.65,0.59,0.73,0.5,N
0.27,0.09,0.2,0.1,0.18,0.19,13,11,0.62,0.65,0.69,0.73,0.5,N
0.17,0.08,0.12,0.14,0.21,0.23,13,11,0.67,0.7,0.65,0.73,0.5,N
0.2,0.08,0.12,0.14,0.21,0.23,13,11,0.71,0.6,0.77,0.64,0.5,N
0.43,0,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.5,N
0.38,0.18,0.42,0.11,0.45,0.21,5,10,0,0.61,0.2,0.55,0.75,N
0.29,0,0.38,0.15,0.39,0.19,6,11,0.1,0.7,0.33,0.82,0.75,N
0.33,0,0.23,0.12,0.35,0.19,7,11,0.25,0.7,0.43,0.82,0.75,N
0.27,0,0.17,0.12,0.28,0.19,9,11,0.56,0.7,0.67,0.82,0.5,N
0.17,0.08,0.15,0.1,0.23,0.18,11,12,0.65,0.73,0.59,0.83,0.75,N
0.15,0.04,0.14,0.14,0.21,0.18,12,12,0.68,0.68,0.62,0.75,0.5,N
0.13,0,0.19,0.14,0.17,0.18,14,12,0.65,0.68,0.71,0.75,0.5,N
0.13,0.08,0.12,0.14,0.2,0.21,14,12,0.69,0.73,0.68,0.75,0.5,N
0.19,0.08,0.12,0.14,0.2,0.21,14,12,0.73,0.64,0.79,0.67,0.5,N
0.5,0.11,0.3,0.11,0.52,0.27,4,9,0,0.25,0.25,0.44,0.75,N
0.38,0.2,0.27,0.11,0.39,0.23,6,9,0.2,0.56,0.25,0.5,0.75,N
0.33,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,1.25,N
0.22,0.2,0.24,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,1.25,N
0.16,0.18,0.18,0.11,0.27,0.21,9,10,0.5,0.67,0.5,0.8,1.25,N
0.1,0.09,0.17,0.11,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.75,N
0.18,0.09,0.26,0.11,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.17,0,0.25,0.14,0.26,0.19,10,11,0.5,0.65,0.6,0.73,1,N
0.12,0,0.24,0.14,0.24,0.23,11,11,0.55,0.7,0.64,0.73,1,N
0.07,0.04,0.12,0.14,0.21,0.23,13,11,0.71,0.6,0.77,0.64,1.25,N
0.43,0.1,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,1.25,N
0.43,0.1,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0.18,0.25,0.11,0.35,0.21,7,10,0.33,0.61,0.36,0.55,0.75,N
0.26,0.18,0.32,0.11,0.26,0.21,9,10,0.44,0.67,0.56,0.8,1.25,N
0.2,0.18,0.22,0.11,0.27,0.21,9,10,0.56,0.67,0.5,0.8,1.25,N
0.1,0.17,0.16,0.1,0.25,0.19,10,11,0.56,0.7,0.55,0.82,1.25,N
0.09,0.09,0.16,0.1,0.26,0.19,10,11,0.61,0.65,0.7,0.73,0.75,N
0.13,0.08,0.25,0.1,0.26,0.19,10,11,0.5,0.65,0.6,0.73,1,N
0.15,0.08,0.24,0.14,0.24,0.23,11,11,0.55,0.7,0.64,0.73,1,N
0.07,0.08,0.12,0.14,0.21,0.23,13,11,0.71,0.6,0.77,0.64,1.25,N
0.5,0.11,0.3,0.11,0.52,0.27,4,9,0,0.25,0.25,0.44,0.75,N
0.38,0.2,0.27,0.11,0.39,0.23,6,9,0.2,0.56,0.25,0.5,0.75,N
0.33,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,1.25,N
0.22,0.2,0.24,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,1.25,N
0.16,0.18,0.18,0.11,0.27,0.21,9,10,0.5,0.67,0.5,0.8,1.25,N
0.1,0.09,0.17,0.11,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.75,N
0.18,0.09,0.26,0.11,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.17,0.09,0.25,0.15,0.26,0.25,10,10,0.5,0.67,0.6,0.7,1,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.5,0.11,0.3,0.11,0.52,0.27,4,9,0,0.25,0.25,0.44,0.75,N
0.38,0.2,0.27,0.11,0.39,0.23,6,9,0.2,0.56,0.25,0.5,0.75,N
0.33,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,1.25,N
0.22,0.2,0.24,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,1.25,N
0.11,0.11,0.18,0.11,0.31,0.23,8,9,0.5,0.56,0.62,0.67,0.75,N
0.22,0.2,0.28,0.11,0.31,0.23,8,9,0.36,0.56,0.5,0.67,1,N
0.2,0.1,0.26,0.16,0.28,0.27,9,9,0.44,0.62,0.56,0.67,1,N
0.08,0.1,0.13,0.16,0.24,0.27,11,9,0.65,0.5,0.73,0.56,1.25,N
0.43,0.1,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,1.25,N
0.43,0.1,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0.18,0.25,0.11,0.35,0.21,7,10,0.33,0.61,0.36,0.55,0.75,N
0.26,0.18,0.32,0.11,0.26,0.21,9,10,0.44,0.67,0.56,0.8,1.25,N
0.2,0.18,0.22,0.11,0.27,0.21,9,10,0.56,0.67,0.5,0.8,1.25,N
0.1,0.1,0.17,0.11,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.75,N
0.18,0.18,0.26,0.11,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.1,0.08,0.25,0.14,0.26,0.19,10,11,0.5,0.65,0.6,0.73,1,N
0.12,0,0.24,0.14,0.24,0.23,11,11,0.55,0.7,0.64,0.73,1,N
0.07,0.04,0.12,0.14,0.21,0.23,13,11,0.71,0.6,0.77,0.64,1.25,N
0.43,0.1,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,1.25,N
0.43,0.1,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0.18,0.25,0.11,0.35,0.21,7,10,0.33,0.61,0.36,0.55,0.75,N
0.26,0.18,0.32,0.11,0.26,0.21,9,10,0.44,0.67,0.56,0.8,1.25,N
0.2,0.18,0.22,0.11,0.27,0.21,9,10,0.56,0.67,0.5,0.8,1.25,N
0.1,0.17,0.16,0.1,0.25,0.19,10,11,0.56,0.7,0.55,0.82,1.25,N
0.09,0.09,0.16,0.1,0.26,0.19,10,11,0.61,0.65,0.7,0.73,0.75,N
0.13,0.08,0.25,0.1,0.26,0.19,10,11,0.5,0.65,0.6,0.73,1,N
0.12,0,0.24,0.14,0.24,0.18,11,12,0.55,0.68,0.64,0.75,1,N
0.11,0,0.23,0.14,0.22,0.21,12,12,0.59,0.73,0.67,0.75,1,N
0.07,0.04,0.12,0.14,0.2,0.21,14,12,0.73,0.64,0.79,0.67,1.25,N
0.43,0.1,0.37,0.11,0.43,0.24,5,10,0.12,0.33,0.4,0.5,1.25,N
0.43,0.1,0.27,0.11,0.45,0.24,5,10,0.12,0.33,0.4,0.5,0.75,N
0.33,0.18,0.25,0.11,0.35,0.21,7,10,0.33,0.61,0.36,0.55,0.75,N
0.26,0.18,0.32,0.11,0.26,0.21,9,10,0.44,0.67,0.56,0.8,1.25,N
0.2,0.18,0.22,0.11,0.27,0.21,9,10,0.56,0.67,0.5,0.8,1.25,N
0.1,0.1,0.17,0.11,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.75,N
0.18,0.18,0.26,0.11,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.17,0.09,0.25,0.15,0.26,0.25,10,10,0.5,0.67,0.6,0.7,1,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.5,0.11,0.3,0.11,0.52,0.27,4,9,0,0.25,0.25,0.44,0.75,N
0.38,0.2,0.27,0.11,0.39,0.23,6,9,0.2,0.56,0.25,0.5,0.75,N
0.33,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,1.25,N
0.22,0.2,0.24,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,1.25,N
0.11,0.11,0.18,0.11,0.31,0.23,8,9,0.5,0.56,0.62,0.67,0.75,N
0.22,0.2,0.28,0.11,0.31,0.23,8,9,0.36,0.56,0.5,0.67,1,N
0.2,0.1,0.26,0.15,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.17,0.09,0.25,0.15,0.26,0.25,10,10,0.5,0.67,0.6,0.7,1,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.5,0.2,0.3,0.11,0.52,0.23,4,9,0,0.5,0.25,0.44,0.75,N
0.5,0.2,0.45,0.11,0.52,0.23,4,9,0,0.56,0,0.5,1,N
0.43,0.2,0.42,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,1,N
0.33,0.2,0.19,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,1.25,N
0.27,0.16,0.18,0.11,0.27,0.23,9,9,0.56,0.56,0.5,0.67,0.75,N
0.25,0.2,0.22,0.11,0.21,0.23,11,9,0.55,0.56,0.64,0.67,0.75,N
0.15,0.09,0.24,0.15,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.75,N
0.08,0.09,0.17,0.15,0.22,0.25,12,10,0.64,0.67,0.62,0.7,1.25,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.43,0.18,0.37,0.11,0.43,0.21,5,10,0.12,0.56,0.4,0.5,1.25,N
0.43,0.14,0.27,0.11,0.45,0.21,5,10,0.12,0.56,0.4,0.5,0.75,N
0.43,0.18,0.42,0.11,0.45,0.21,5,10,0,0.61,0.2,0.55,1,N
0.29,0.18,0.38,0.11,0.39,0.21,6,10,0.1,0.67,0.33,0.8,1,N
0.11,0.18,0.18,0.11,0.31,0.21,8,10,0.5,0.67,0.62,0.8,1.25,N
0.18,0.18,0.17,0.11,0.25,0.21,10,10,0.61,0.61,0.55,0.7,0.75,N
0.23,0.18,0.21,0.11,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.75,N
0.14,0.17,0.2,0.1,0.19,0.19,13,11,0.62,0.65,0.69,0.73,0.75,N
0.07,0.08,0.16,0.14,0.21,0.23,13,11,0.67,0.7,0.65,0.73,1.25,N
0.07,0.08,0.12,0.14,0.21,0.23,13,11,0.71,0.6,0.77,0.64,1.25,N
0.5,0.2,0.3,0.11,0.52,0.23,4,9,0,0.5,0.25,0.44,0.75,N
0.5,0.2,0.45,0.11,0.52,0.23,4,9,0,0.56,0,0.5,1,N
0.43,0.2,0.42,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,1,N
0.33,0.2,0.19,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,1.25,N
0.27,0.16,0.18,0.11,0.27,0.23,9,9,0.56,0.56,0.5,0.67,0.75,N
0.25,0.2,0.22,0.11,0.21,0.23,11,9,0.55,0.56,0.64,0.67,0.75,N
0.17,0.1,0.17,0.16,0.24,0.27,11,9,0.6,0.62,0.59,0.67,1.25,N
0.08,0.1,0.13,0.16,0.24,0.27,11,9,0.65,0.5,0.73,0.56,1.25,N
0.43,0.18,0.37,0.11,0.43,0.21,5,10,0.12,0.56,0.4,0.5,1.25,N
0.43,0.14,0.27,0.11,0.45,0.21,5,10,0.12,0.56,0.4,0.5,0.75,N
0.43,0.18,0.42,0.11,0.45,0.21,5,10,0,0.61,0.2,0.55,1,N
0.29,0.18,0.38,0.11,0.39,0.21,6,10,0.1,0.67,0.33,0.8,1,N
0.11,0.18,0.18,0.11,0.31,0.21,8,10,0.5,0.67,0.62,0.8,1.25,N
0.18,0.18,0.17,0.11,0.25,0.21,10,10,0.61,0.61,0.55,0.7,0.75,N
0.23,0.18,0.21,0.11,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.75,N
0.12,0.09,0.17,0.15,0.22,0.25,12,10,0.64,0.67,0.62,0.7,1.25,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.43,0.18,0.37,0.11,0.43,0.21,5,10,0.12,0.56,0.4,0.5,1.25,N
0.43,0.14,0.27,0.11,0.45,0.21,5,10,0.12,0.56,0.4,0.5,0.75,N
0.33,0.18,0.25,0.11,0.35,0.21,7,10,0.33,0.61,0.36,0.55,0.75,N
0.3,0.18,0.28,0.11,0.26,0.21,9,10,0.44,0.67,0.56,0.8,1.25,N
0.27,0.18,0.18,0.11,0.27,0.21,9,10,0.56,0.67,0.5,0.8,1.25,N
0.11,0.18,0.17,0.11,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.75,N
0.2,0.18,0.26,0.11,0.28,0.21,9,10,0.44,0.61,0.56,0.7,1,N
0.18,0.09,0.25,0.15,0.26,0.25,10,10,0.5,0.67,0.6,0.7,1,N
0.08,0.09,0.12,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,1.25,N
0.5,0.2,0.3,0.11,0.52,0.23,4,9,0,0.5,0.25,0.44,0.75,N
0.38,0.2,0.27,0.11,0.39,0.23,6,9,0.2,0.56,0.25,0.5,0.75,N
0.33,0.2,0.33,0.11,0.29,0.23,8,9,0.36,0.62,0.5,0.78,1.25,N
0.22,0.2,0.24,0.11,0.3,0.23,8,9,0.5,0.62,0.44,0.78,1.25,N
0.11,0.16,0.18,0.11,0.31,0.23,8,9,0.5,0.56,0.62,0.67,0.75,N
0.22,0.2,0.28,0.11,0.31,0.23,8,9,0.36,0.56,0.5,0.67,1,N
0.2,0.1,0.26,0.16,0.28,0.27,9,9,0.44,0.62,0.56,0.67,1,N
0.08,0.1,0.13,0.16,0.24,0.27,11,9,0.65,0.5,0.73,0.56,1.25,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.29,0.18,0.26,0.18,0.35,0.21,7,10,0.33,0.28,0.36,0.5,0.5,N
0.26,0.18,0.32,0.16,0.26,0.21,9,10,0.44,0.67,0.56,0.8,0.5,N
0.2,0.14,0.25,0.16,0.28,0.21,9,10,0.56,0.67,0.5,0.8,0.5,N
0.1,0.09,0.17,0.15,0.28,0.21,9,10,0.56,0.61,0.67,0.7,0.5,N
0.11,0.09,0.26,0.15,0.28,0.21,9,10,0.44,0.61,0.56,0.7,0.75,N
0.1,0.08,0.21,0.14,0.33,0.2,9,11,0.38,0.65,0.44,0.73,1,Y
0,0,0.24,0.14,0.24,0.18,9,12,0.55,0.68,0.64,0.75,0.75,N
0.11,0.04,0.14,0.14,0.22,0.21,9,12,0.59,0.73,0.67,0.75,0.75,N
0.07,0,0.12,0.14,0.2,0.21,9,12,0.73,0.64,0.79,0.67,0.5,N
0.5,0.2,0.44,0.21,0.52,0.33,4,9,0,0.19,0.25,0.39,0.5,N
0.38,0.2,0.33,0.19,0.39,0.23,6,9,0.2,0.19,0.25,0.44,0.5,N
0.33,0.2,0.33,0.17,0.29,0.23,8,9,0.36,0.62,0.5,0.78,0.5,N
0.22,0.2,0.33,0.17,0.3,0.23,8,9,0.5,0.62,0.44,0.78,0.5,N
0.11,0.1,0.28,0.16,0.31,0.24,8,9,0.5,0.56,0.62,0.67,0.5,N
0.22,0.2,0.33,0.16,0.31,0.24,8,9,0.36,0.56,0.5,0.67,0.75,N
0.2,0.1,0.32,0.15,0.28,0.21,9,10,0.44,0.61,0.56,0.7,0.75,N
0.17,0.09,0.3,0.15,0.26,0.25,10,10,0.5,0.67,0.6,0.7,0.75,N
0.08,0.09,0.2,0.15,0.22,0.25,12,10,0.68,0.56,0.75,0.6,0.5,N
0.5,0.2,0.44,0.21,0.52,0.33,4,9,0,0.19,0.25,0.39,0.5,N
0.5,0.2,0.5,0.14,0.52,0.23,4,9,0,0.19,0,0.44,0.75,N
0.43,0.18,0.36,0.16,0.57,0.21,4,10,0,0.67,0,0.8,1,Y
0.25,0.18,0.38,0.11,0.39,0.21,4,10,0.1,0.67,0.33,0.8,0.75,N
0.11,0.18,0.18,0.11,0.31,0.21,4,10,0.5,0.67,0.62,0.8,0.5,N
0.18,0.09,0.16,0.19,0.25,0.19,4,11,0.61,0.65,0.55,0.73,0.75,N
0.08,0.08,0.15,0.14,0.23,0.2,4,11,0.65,0.65,0.59,0.73,0.5,N
0.14,0.08,0.2,0.14,0.18,0.2,4,11,0.62,0.65,0.69,0.73,0.5,N
0.13,0.08,0.19,0.14,0.17,0.23,4,11,0.65,0.7,0.71,0.73,0.5,N
0.07,0.08,0.12,0.14,0.18,0.23,4,11,0.73,0.6,0.68,0.64,0.5,N
0.5,0.2,0.44,0.21,0.52,0.33,4,9,0,0.19,0.25,0.39,0.5,N
0.5,0.2,0.5,0.14,0.52,0.23,4,9,0,0.19,0,0.44,0.75,N
0.38,0.2,0.47,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,0.75,N
0.2,0.2,0.29,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,0.5,N
0.2,0.18,0.17,0.2,0.27,0.21,9,10,0.56,0.61,0.5,0.7,0.75,N
0.25,0.09,0.16,0.15,0.25,0.21,10,10,0.61,0.61,0.55,0.7,0.5,N
0.23,0.1,0.21,0.15,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.5,N
0.12,0.08,0.12,0.14,0.22,0.2,12,11,0.64,0.65,0.62,0.73,0.5,N
0.13,0.08,0.19,0.14,0.17,0.18,14,12,0.65,0.68,0.71,0.75,0.75,N
0.12,0.08,0.19,0.14,0.16,0.21,15,12,0.68,0.73,0.73,0.75,0.5,N
0.1,0.08,0.11,0.14,0.17,0.21,15,12,0.75,0.64,0.7,0.67,0.5,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.38,0.18,0.42,0.2,0.45,0.21,5,10,0,0.28,0.2,0.5,0.75,N
0.38,0.1,0.25,0.2,0.39,0.21,6,10,0.1,0.67,0.33,0.8,0.75,N
0.3,0.1,0.18,0.2,0.31,0.21,8,10,0.5,0.67,0.62,0.8,0.5,N
0.18,0.17,0.16,0.1,0.25,0.19,10,11,0.61,0.65,0.55,0.73,0.75,N
0.23,0.09,0.15,0.14,0.23,0.2,11,11,0.65,0.65,0.59,0.73,0.5,N
0.27,0.13,0.2,0.14,0.18,0.2,13,11,0.62,0.65,0.69,0.73,0.5,N
0.13,0.08,0.19,0.14,0.17,0.18,14,12,0.65,0.68,0.71,0.75,0.75,N
0.12,0.08,0.19,0.14,0.16,0.21,15,12,0.68,0.73,0.73,0.75,0.5,N
0.07,0.08,0.11,0.14,0.17,0.21,15,12,0.75,0.64,0.7,0.67,0.5,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.38,0.18,0.42,0.2,0.45,0.21,5,10,0,0.28,0.2,0.5,0.75,N
0.29,0.09,0.33,0.19,0.5,0.19,5,11,0,0.7,0,0.82,1,Y
0.25,0.09,0.23,0.19,0.35,0.19,5,11,0.25,0.7,0.43,0.82,0.75,N
0.2,0.09,0.17,0.19,0.28,0.19,5,11,0.56,0.7,0.67,0.82,0.5,N
0.17,0.15,0.15,0.1,0.23,0.18,5,12,0.65,0.68,0.59,0.75,0.75,N
0.15,0.15,0.14,0.14,0.21,0.18,5,12,0.68,0.68,0.62,0.75,0.5,N
0.13,0.08,0.19,0.14,0.17,0.18,5,12,0.65,0.68,0.71,0.75,0.5,N
0.07,0.07,0.12,0.13,0.2,0.17,5,13,0.69,0.71,0.68,0.77,0.5,N
0.12,0.07,0.18,0.12,0.15,0.16,5,14,0.7,0.73,0.75,0.79,0.75,N
0.11,0.07,0.17,0.12,0.14,0.19,5,14,0.72,0.77,0.76,0.79,0.5,N
0.06,0.07,0.1,0.12,0.15,0.19,5,14,0.78,0.69,0.74,0.71,0.5,N
0.5,0.2,0.44,0.21,0.52,0.33,4,9,0,0.19,0.25,0.39,0.5,N
0.5,0.2,0.5,0.14,0.52,0.23,4,9,0,0.19,0,0.44,0.75,N
0.38,0.2,0.47,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,0.75,N
0.2,0.2,0.29,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,0.5,N
0.2,0.18,0.17,0.2,0.27,0.21,9,10,0.56,0.61,0.5,0.7,0.75,N
0.25,0.09,0.16,0.15,0.25,0.21,10,10,0.61,0.61,0.55,0.7,0.5,N
0.23,0.1,0.21,0.15,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.5,N
0.12,0.08,0.12,0.14,0.22,0.2,12,11,0.64,0.65,0.62,0.73,0.5,N
0.13,0.08,0.19,0.14,0.17,0.23,14,11,0.65,0.7,0.71,0.73,0.5,N
0.07,0.08,0.12,0.14,0.18,0.23,14,11,0.73,0.6,0.68,0.64,0.5,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.38,0.18,0.42,0.2,0.45,0.21,5,10,0,0.28,0.2,0.5,0.75,N
0.29,0.17,0.38,0.1,0.39,0.19,6,11,0.1,0.5,0.33,0.55,0.75,N
0.33,0.09,0.23,0.1,0.35,0.19,7,11,0.25,0.7,0.43,0.82,0.75,N
0.27,0.13,0.17,0.1,0.28,0.19,9,11,0.56,0.7,0.67,0.82,0.5,N
0.17,0.08,0.15,0.1,0.23,0.2,11,11,0.65,0.65,0.59,0.73,0.5,N
0.14,0.08,0.2,0.1,0.18,0.2,13,11,0.62,0.65,0.69,0.73,0.5,N
0.14,0.04,0.19,0.14,0.17,0.23,14,11,0.65,0.7,0.71,0.73,0.5,N
0.16,0.08,0.12,0.14,0.18,0.23,14,11,0.73,0.6,0.68,0.64,0.5,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.29,0.18,0.26,0.18,0.35,0.21,7,10,0.33,0.28,0.36,0.5,0.5,N
0.26,0.18,0.32,0.16,0.26,0.21,9,10,0.44,0.67,0.56,0.8,0.5,N
0.2,0.14,0.25,0.16,0.28,0.21,9,10,0.56,0.67,0.5,0.8,0.5,N
0.1,0.17,0.21,0.1,0.25,0.19,10,11,0.56,0.65,0.55,0.73,0.75,N
0.09,0.08,0.16,0.14,0.26,0.2,10,11,0.61,0.65,0.7,0.73,0.5,N
0.09,0.08,0.25,0.14,0.26,0.2,10,11,0.5,0.65,0.6,0.73,0.75,N
0,0.08,0.2,0.14,0.31,0.18,10,12,0.44,0.68,0.5,0.75,1,Y
0.08,0.08,0.14,0.14,0.22,0.21,10,12,0.59,0.73,0.67,0.75,0.75,N
0.07,0.08,0.12,0.14,0.2,0.21,10,12,0.73,0.64,0.79,0.67,0.5,N
0.43,0.18,0.37,0.2,0.43,0.28,5,10,0.12,0.11,0.4,0.45,0.75,N
0.33,0.18,0.27,0.2,0.45,0.3,5,10,0.12,0.17,0.4,0.45,0.5,N
0.38,0.18,0.42,0.2,0.45,0.21,5,10,0,0.28,0.2,0.5,0.75,N
0.29,0.09,0.33,0.19,0.5,0.19,5,11,0,0.7,0,0.82,1,Y
0.22,0,0.36,0.14,0.35,0.18,5,12,0.25,0.55,0.43,0.58,0.75,N
0.2,0,0.21,0.14,0.31,0.18,5,12,0.36,0.73,0.5,0.83,0.75,N
0.1,0,0.16,0.14,0.26,0.18,5,12,0.61,0.73,0.7,0.83,0.5,N
0.08,0,0.14,0.14,0.21,0.18,5,12,0.68,0.68,0.62,0.75,0.5,N
0.13,0,0.19,0.14,0.17,0.18,5,12,0.65,0.68,0.71,0.75,0.5,N
0.12,0.07,0.19,0.09,0.16,0.17,5,13,0.68,0.71,0.73,0.77,0.75,N
0.12,0,0.18,0.13,0.15,0.2,5,13,0.7,0.75,0.75,0.77,0.5,N
0.12,0,0.11,0.13,0.16,0.2,5,13,0.77,0.67,0.72,0.69,0.5,N
0.5,0.2,0.44,0.21,0.52,0.33,4,9,0,0.19,0.25,0.39,0.5,N
0.5,0.2,0.5,0.14,0.52,0.23,4,9,0,0.19,0,0.44,0.75,N
0.38,0.2,0.47,0.11,0.45,0.23,5,9,0,0.62,0.2,0.78,0.75,N
0.2,0.2,0.29,0.11,0.35,0.23,7,9,0.42,0.62,0.57,0.78,0.5,N
0.2,0.18,0.17,0.2,0.27,0.21,9,10,0.56,0.61,0.5,0.7,0.75,N
0.25,0.09,0.16,0.15,0.25,0.21,10,10,0.61,0.61,0.55,0.7,0.5,N
0.23,0.1,0.21,0.15,0.2,0.21,12,10,0.59,0.61,0.67,0.7,0.5,N
0.14,0.09,0.2,0.15,0.18,0.25,13,10,0.62,0.67,0.69,0.7,0.5,N
